f56_https_resources,f57_http_resources,f58_external_domains_count,f59_relative_urls,f60_inline_scripts,f61_external_scripts,f62_password_inputs,f63_hidden_inputs,f64_forms_count,f65_iframe_count,f66_images_count,f67_links_count,f68_redirect_meta,f69_language_mismatch,f70_h1_count,f71_h2_count,f72_js_cookies_set,f73_js_cookies_read,f74_total_cookies,f75_input_fields_total,f76_input_fields_without_labels,f77_input_fields_suspicious_names,f78_favicon_mismatch,f79_logo_count,f80_has_ssl_seal,f81_has_copyright,f82_data_uri_count,f83_javascript_uri_count,f84_urgent_words_count,f85_form_action_external,f86_password_related_words,f87_security_related_words,f88_dom_depth,f89_dom_nodes,f90_dom_leaf_ratio,f91_external_css,f92_inline_styles,f93_style_tags,f94_inline_events,f95_obfuscated_events,f96_internal_resources,f97_external_resources,f98_external_resource_ratio,is_phishing
62,1,19,5,15,13,0,0,2,1,18,83,0,0,4,0,0,0,0,2,2,0,0,2,1,0,0,0,0,1,17,13,18,488,0.3155737704918033,16,18,11,0,0,8,63,0.8873239436619719,0
165,0,11,2,20,35,0,0,0,1,64,169,0,0,0,51,0,0,0,3,3,0,0,3,0,1,0,0,2,0,0,21,32,1735,0.162536023054755,50,18,12,2,0,2,165,0.9880239520958084,0
96,0,21,0,3,3,0,0,1,1,90,186,0,0,1,10,0,0,0,0,0,0,0,22,0,1,0,0,0,0,11,46,57,3975,0.2088050314465409,1,105,7,0,0,8,96,0.9230769230769232,0
27,0,19,0,12,9,0,0,0,2,11,61,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17,497,0.2535211267605634,1,4,4,0,0,5,27,0.84375,0
7,0,6,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0.5517241379310345,3,1,0,0,0,4,7,0.6363636363636364,0
1,0,11,0,1,2,0,0,0,0,37,50,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15,541,0.1959334565619223,2,74,0,7,0,41,1,0.0238095238095238,0
40,0,28,0,8,11,0,0,9,1,46,222,0,0,1,9,0,0,0,16,5,0,0,8,0,1,0,3,5,1,0,8,14,841,0.1236623067776456,5,20,11,1,0,25,40,0.6153846153846154,0
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
10,0,6,0,3,4,0,0,1,0,1,13,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,1,1,0,2,21,193,0.233160621761658,0,0,4,1,0,1,10,0.9090909090909092,1
2,0,17,0,1,18,0,0,0,1,48,109,0,0,1,7,0,0,0,0,0,0,0,20,0,1,0,0,0,0,1,4,16,1037,0.2208293153326904,1,119,2,0,0,79,2,0.0246913580246913,0
24,0,5,0,2,3,0,0,1,0,20,92,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,11,460,0.0847826086956521,1,0,0,0,0,7,24,0.7741935483870968,0
2,0,9,0,0,3,0,0,0,0,2,14,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,70,0.1571428571428571,2,5,0,1,0,5,2,0.2857142857142857,0
86,0,16,7,7,3,0,0,1,1,62,135,0,0,1,6,0,2,2,1,1,0,0,1,0,1,0,0,0,1,0,0,15,1070,0.2710280373831775,1,1,0,39,0,9,86,0.9052631578947368,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.25,0,0,0,0,0,1,0,0.0,1
7,0,39,0,4,8,0,4,2,3,13,229,0,0,1,5,0,0,0,6,6,0,0,0,0,1,0,0,0,0,1,1,18,924,0.1504329004329004,10,3,1,0,0,34,7,0.1707317073170731,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8,0.5,0,1,0,1,0,1,0,0.0,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,19,0.3157894736842105,1,0,0,0,0,1,0,0.0,0
35,0,7,0,5,9,0,0,0,0,0,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,257,0.4202334630350194,10,8,7,0,0,0,35,1.0,0
20,0,16,0,7,6,0,0,0,4,188,252,0,0,2,21,0,0,0,2,2,0,0,7,1,1,0,0,22,0,0,40,13,1610,0.1670807453416149,7,66,0,51,0,196,20,0.0925925925925925,0
74,0,3,1,5,6,0,0,0,1,74,100,0,0,1,4,0,0,0,2,2,0,0,1,0,1,0,0,2,0,0,0,16,556,0.2176258992805755,2,27,0,12,0,18,74,0.8043478260869565,0
92,0,14,1,17,10,0,0,3,1,56,421,0,0,1,45,0,0,0,6,5,0,0,2,1,1,0,0,0,1,0,17,24,1634,0.1364749082007344,12,37,8,0,0,1,92,0.989247311827957,0
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
15,0,8,3,7,5,0,0,0,0,15,19,0,0,1,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,19,423,0.1820330969267139,3,37,0,0,0,10,15,0.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0
4,0,17,66,31,10,0,0,0,0,58,146,0,1,0,8,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,12,683,0.2108345534407028,3,13,12,3,0,67,4,0.056338028169014,1
60,0,13,0,1,2,3,4,4,0,111,113,0,0,1,0,0,0,0,25,25,4,0,51,0,0,0,0,0,0,6,0,74,2153,0.3543892243381328,1,163,1,1,0,54,60,0.5263157894736842,0
1,0,1,0,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,6,31,0.3870967741935484,0,0,3,1,0,0,1,1.0,1
4,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0.3684210526315789,1,0,1,0,0,0,4,1.0,1
6,0,16,0,2,3,0,0,0,2,3,91,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,18,361,0.0969529085872576,4,3,0,1,0,9,6,0.4,0
1,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,102,0.9019607843137256,1,0,0,0,0,4,1,0.2,1
154,0,32,1,28,2,3,5,0,1,131,503,0,0,1,19,0,0,0,35,35,8,0,4,0,1,0,31,1,0,16,3,26,2474,0.1515763945028294,1,13,8,13,0,5,154,0.9685534591194968,0
0,0,4,0,2,0,0,8,1,0,0,12,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,12,538,0.0501858736059479,0,26,10,0,0,0,0,0.0,0
0,0,1,51,7,24,1,1,1,0,23,17,0,0,0,0,0,0,0,9,9,2,0,2,0,0,0,0,2,0,11,2,13,240,0.4583333333333333,6,2,4,1,0,53,0,0.0,1
10,0,15,2,12,5,0,1,1,0,10,78,0,0,1,3,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,10,340,0.3441176470588235,1,8,1,0,0,12,10,0.4545454545454545,0
2,0,8,0,13,0,0,3,1,0,3,20,0,0,1,0,0,0,0,3,3,0,0,2,0,1,0,0,0,0,1,1,20,478,0.209205020920502,1,38,45,0,0,6,2,0.25,0
0,0,1,1,1,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,43,0.2093023255813953,3,2,0,0,0,6,0,0.0,0
16,0,7,7,18,7,0,1,0,0,0,17,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,13,120,0.3416666666666667,3,3,1,0,0,7,16,0.6956521739130435,0
18,0,11,2,4,4,0,0,1,0,2,47,0,0,1,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,12,256,0.328125,5,8,6,0,0,11,18,0.6206896551724138,1
2,0,2,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,37,0.7837837837837838,1,0,0,0,0,11,2,0.1538461538461538,1
64,0,33,2,7,10,0,2,2,0,244,322,0,0,1,5,0,0,0,7,3,1,0,2,0,1,0,1,1,0,0,2,11,1725,0.2579710144927536,3,2,2,61,0,66,64,0.4923076923076923,0
9,0,13,20,8,9,0,1,0,0,42,87,0,0,1,5,0,0,0,1,1,0,0,0,0,1,0,3,1,0,0,1,21,593,0.2495784148397976,3,6,2,0,0,51,9,0.15,0
1,0,17,0,17,6,0,0,2,0,29,73,0,0,4,7,0,0,0,4,4,0,0,3,0,1,0,0,1,0,0,0,14,445,0.1865168539325842,5,0,1,0,0,40,1,0.024390243902439,0
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
0,0,9,0,2,1,0,0,0,0,23,27,0,0,1,0,0,0,0,8,8,0,0,1,0,0,0,10,0,0,0,1,10,127,0.3385826771653543,2,1,0,2,0,26,0,0.0,1
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7,20,0.35,1,0,1,0,0,1,0,0.0,1
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,106,0.9433962264150944,2,0,1,0,0,94,0,0.0,1
18,0,18,0,13,14,0,7,2,0,4,239,0,0,0,1,0,0,0,12,9,0,0,1,0,1,0,1,2,0,2,0,21,1191,0.1670864819479429,4,27,6,0,0,7,18,0.72,0
100,0,12,2,12,18,0,11,4,1,72,187,0,0,1,1,0,0,0,19,9,0,0,5,0,1,0,0,2,0,2,2,22,1143,0.2537182852143482,1,40,10,1,0,2,100,0.9803921568627452,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,0.696969696969697,1,0,1,0,0,17,0,0.0,1
7,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,0.8260869565217391,5,0,1,0,0,16,7,0.3043478260869565,1
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
0,0,0,0,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,0.6956521739130435,2,2,2,0,0,10,0,0.0,1
17,0,5,0,7,2,0,0,0,1,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,20,121,0.4545454545454545,2,3,3,0,0,13,17,0.5666666666666667,1
12,0,65,0,14,2,0,0,0,0,0,572,0,0,0,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6,54,18,1702,0.099882491186839,1,8,3,0,0,0,12,1.0,0
93,0,11,516,21,8,3,2,4,0,474,615,0,0,1,3,0,0,0,17,15,9,0,1,0,1,0,51,0,1,7,6,19,3316,0.2487937273823884,2,461,2,298,0,393,93,0.191358024691358,0
0,0,1,0,3,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,10,51,0.2156862745098039,1,0,1,0,0,1,0,0.0,1
2,0,2,0,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,13,64,0.546875,3,5,0,1,0,4,2,0.3333333333333333,1
104,0,7,0,12,18,0,0,0,0,73,132,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,19,636,0.2672955974842767,15,39,2,32,0,3,104,0.97196261682243,1
15,0,17,0,5,4,0,0,0,1,104,495,0,0,1,9,0,0,0,0,0,0,0,10,0,1,0,0,0,0,2,34,24,2844,0.1016174402250351,2,9,36,1,0,110,15,0.12,0
4,0,31,44,12,20,0,0,1,1,19,137,0,0,1,5,0,0,0,1,1,0,0,4,0,1,0,0,0,0,0,0,19,648,0.1867283950617284,9,4,2,0,0,45,4,0.0816326530612244,0
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0.3076923076923077,0,0,1,0,0,1,0,0.0,1
2,0,3,0,2,2,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,43,0.0930232558139534,0,3,0,0,0,1,2,0.6666666666666666,0
0,0,0,0,2,0,1,0,1,0,14,22,0,0,1,0,0,0,0,3,3,0,0,2,0,1,0,0,0,0,1,0,16,170,0.2941176470588235,7,30,1,2,0,24,0,0.0,1
5,0,7,0,3,9,0,0,1,0,1,21,0,0,2,0,0,0,0,9,9,1,0,1,0,1,0,7,0,0,0,0,12,149,0.2080536912751678,2,0,5,1,0,10,5,0.3333333333333333,1
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0.4285714285714285,1,0,1,4,0,4,0,0.0,1
1,0,96,17,5,6,0,0,1,0,5,179,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,14,562,0.199288256227758,7,14,0,1,0,17,1,0.0555555555555555,0
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0.2,0,0,0,0,0,0,0,0.0,0
0,0,4,0,2,0,0,12,1,0,0,12,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,15,517,0.058027079303675,0,34,10,0,0,0,0,0.0,0
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0
24,0,25,0,4,7,0,0,0,1,12,85,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,834,0.2098321342925659,3,0,0,0,0,4,24,0.8571428571428571,0
0,0,10,0,0,2,0,0,0,0,5,32,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,191,0.2774869109947644,4,0,0,0,0,27,0,0.0,0
24,0,10,1,10,5,0,0,0,0,7,25,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14,238,0.2983193277310924,4,8,0,7,0,1,24,0.96,0
2,0,6,0,0,4,0,0,0,0,26,17,0,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,12,185,0.3081081081081081,1,0,0,0,0,44,2,0.0434782608695652,0
2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0.125,0,3,0,0,0,0,2,1.0,1
3,0,3,0,4,11,0,12,3,0,24,100,0,0,1,9,0,0,0,18,18,0,0,2,1,0,0,2,0,1,0,0,13,431,0.1554524361948956,3,44,0,28,0,36,3,0.0769230769230769,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0
29,0,19,2,29,6,8,5,10,0,19,195,0,0,0,8,0,0,0,27,27,15,0,0,0,0,0,1,0,0,36,0,19,1350,0.217037037037037,1,31,2,0,0,3,29,0.90625,0
48,0,18,0,14,26,0,1,1,1,13,210,0,0,1,25,0,0,0,3,3,0,0,3,0,0,0,0,0,0,5,0,17,1105,0.1610859728506787,0,89,10,0,0,1,48,0.979591836734694,0
34,0,46,26,30,17,0,7,3,2,47,264,0,0,1,33,5,0,5,22,22,0,0,1,0,0,0,0,0,1,9,2,19,1732,0.2003464203233256,10,21,5,84,0,81,34,0.2956521739130435,0
59,1,28,10,14,6,0,0,8,1,38,198,0,0,25,43,0,0,0,19,10,4,0,2,1,1,0,0,0,1,0,9,14,954,0.1781970649895178,4,21,8,0,0,11,60,0.8450704225352113,0
0,0,2,0,2,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,134,0.3507462686567164,2,0,1,0,0,7,0,0.0,0
35,3,106,4,52,8,0,0,5,0,25,244,0,0,1,13,0,0,0,6,5,0,0,2,0,1,0,0,0,1,1,1,17,1335,0.2022471910112359,1,25,5,0,0,18,38,0.6785714285714286,0
0,0,3,0,0,16,0,0,2,0,40,43,0,0,0,13,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,1,13,1982,0.813824419778002,12,0,48,0,0,68,0,0.0,1
5,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0.65,2,0,1,0,0,0,5,1.0,1
64,0,59,1,34,7,0,0,0,1,47,114,0,0,1,2,0,0,0,0,0,0,0,23,0,1,0,0,1,0,2,6,24,837,0.2305854241338112,1,128,2,15,0,24,64,0.7272727272727273,0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,110,0.6545454545454545,1,4,0,0,0,7,1,0.125,1
0,0,0,0,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,12,0,15,63,0.2222222222222222,2,6,1,2,0,5,0,0.0,1
4,0,7,1,2,3,0,0,1,0,2,3,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,9,47,0.4042553191489361,6,1,2,0,0,8,4,0.3333333333333333,1
5,0,11,2,1,18,0,0,0,0,17,35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15,600,0.4866666666666667,1,7,2,0,0,60,5,0.0769230769230769,0
9,0,16,0,4,1,0,0,2,1,14,91,0,0,0,5,0,0,0,2,1,0,0,3,0,1,0,0,5,0,1,30,19,881,0.1657207718501702,5,57,23,0,0,38,9,0.1914893617021276,0
2,0,2,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,38,0.7631578947368421,1,0,0,0,0,11,2,0.1538461538461538,1
68,0,6,0,17,22,0,0,0,1,35,38,0,0,1,5,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,18,24,782,0.3567774936061381,4,80,2,0,0,44,68,0.6071428571428571,0
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
3,0,3,0,8,14,0,12,4,0,7,84,0,0,1,1,0,0,0,20,20,0,0,2,1,1,0,2,0,1,0,0,12,347,0.1844380403458213,3,45,0,2,0,21,3,0.125,1
3,0,35,0,6,3,0,0,0,0,1,118,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,19,591,0.3028764805414551,2,1,0,0,0,8,3,0.2727272727272727,0
123,0,60,0,4,4,0,0,1,0,120,404,0,0,0,1,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,5,15,3289,0.0431742170872605,2,109,1,0,0,6,123,0.9534883720930232,0
10,0,11,0,5,6,0,2,1,1,1,84,0,0,0,12,0,0,0,3,0,0,0,1,0,0,0,0,0,1,1,0,13,295,0.0983050847457627,1,5,8,0,0,1,10,0.9090909090909092,0
5,0,9,53,10,5,0,3,1,0,5,64,0,0,2,0,0,0,0,3,3,0,0,2,0,0,0,1,2,1,0,2,16,741,0.1322537112010796,2,4,1,2,0,12,5,0.2941176470588235,0
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
1,0,8,0,1,4,0,0,0,1,3,61,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,14,224,0.1205357142857142,2,1,0,0,0,10,1,0.0909090909090909,0
1,0,16,13,10,8,0,4,2,0,11,72,0,0,4,13,0,0,0,6,6,0,0,2,0,1,0,1,0,0,0,10,30,700,0.23,7,52,6,0,0,30,1,0.032258064516129,0
78,0,15,0,12,38,0,0,0,0,68,91,0,0,1,0,0,0,0,1,1,1,0,6,0,1,0,0,0,0,0,1,17,1069,0.2488306828811974,2,19,2,0,0,58,78,0.5735294117647058,0
45,0,30,31,25,30,0,0,1,2,98,257,0,0,1,4,0,0,0,4,4,0,0,2,0,1,0,0,0,0,0,1,12,2373,0.2840286557100716,0,68,7,0,0,123,45,0.2678571428571428,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,0.1875,0,7,0,0,0,0,0,0.0,1
12,0,7,13,7,4,0,1,2,1,1,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4,0,0,12,13,1802,0.0377358490566037,2,1,0,1,0,18,12,0.4,0
24,0,29,1,5,3,0,3,3,1,9,111,0,0,1,0,0,0,0,7,7,0,0,1,0,0,0,0,0,1,0,0,22,535,0.2373831775700934,3,1,0,0,0,6,24,0.8,0
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
11,0,11,0,9,9,0,0,0,1,20,60,0,0,0,4,0,0,0,0,0,0,0,6,0,1,0,0,2,0,0,3,20,454,0.2158590308370044,2,1,1,0,0,26,11,0.2972972972972973,0
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0
24,0,2,0,33,19,1,7,1,0,24,228,0,1,0,1,5,0,5,11,11,3,0,0,0,1,0,175,22,0,17,23,13,1119,0.3190348525469169,6,277,5,13,0,2,24,0.9230769230769232,1
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7,20,0.35,1,0,1,0,0,1,0,0.0,1
10,0,36,1,7,21,0,0,1,0,38,249,0,0,0,18,0,0,0,1,1,0,0,14,0,1,0,0,4,0,0,3,24,1533,0.253750815394651,2,61,0,0,0,67,10,0.1298701298701298,0
40,0,28,0,8,11,0,0,9,1,46,222,0,0,1,9,0,0,0,16,5,0,0,8,0,1,0,3,5,1,0,8,14,841,0.1236623067776456,5,20,11,1,0,25,40,0.6153846153846154,0
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
2,0,2,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,35,0.7142857142857143,1,0,0,0,0,6,2,0.25,1
4,0,17,66,31,10,0,0,0,0,58,146,0,1,0,8,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,12,683,0.2108345534407028,3,13,12,3,0,67,4,0.056338028169014,1
15,0,16,0,5,4,0,0,0,1,100,481,0,0,1,3,0,0,0,0,0,0,0,10,0,1,0,0,0,0,2,23,24,2685,0.0823091247672253,2,9,36,1,0,106,15,0.1239669421487603,0
5,0,11,0,9,14,0,0,0,0,10,209,0,0,2,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,20,955,0.1801047120418848,2,123,3,0,0,29,5,0.1470588235294117,0
59,0,11,0,8,14,0,2,2,0,27,60,0,0,1,8,0,0,0,5,5,1,0,0,0,1,0,0,21,1,0,3,16,669,0.2227204783258595,4,88,4,0,0,1,59,0.9833333333333332,0
51,0,12,2,9,10,0,3,1,3,49,321,0,0,2,1,0,0,0,5,5,1,0,1,0,0,0,0,1,0,0,0,15,1285,0.2607003891050584,6,74,2,8,0,31,51,0.6219512195121951,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0.3076923076923077,0,0,1,0,0,1,0,0.0,1
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
0,0,6,0,2,6,0,0,27,0,52,92,0,1,0,1,0,0,0,57,26,1,0,0,0,1,0,27,0,0,0,0,12,800,0.2375,3,26,0,80,0,62,0,0.0,1
0,0,18,8,0,18,0,6,3,0,49,238,0,1,3,7,0,0,0,8,8,0,0,5,0,1,0,0,0,1,0,1,19,1601,0.1998750780762023,11,2,0,11,0,79,0,0.0,0
17,0,16,0,3,1,0,0,1,1,6,128,0,0,0,4,0,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,12,649,0.3081664098613251,1,8,3,1,0,6,17,0.7391304347826086,0
0,0,0,0,3,5,1,0,1,0,5,0,0,0,2,0,0,0,0,3,3,2,0,0,0,1,0,0,2,0,6,2,7,42,0.5,3,0,1,1,0,14,0,0.0,1
4,0,17,66,31,10,0,0,0,0,58,146,0,1,0,8,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,12,683,0.2093704245973645,3,13,12,3,0,67,4,0.056338028169014,1
7,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,14,40,0.375,0,10,1,0,0,1,7,0.875,0
68,0,36,19,7,17,0,12,2,0,45,345,0,0,1,14,0,0,0,14,14,0,0,0,0,1,0,0,2,1,3,13,22,1809,0.1188501934770591,6,69,2,2,0,26,68,0.723404255319149,0
31,0,5,0,5,27,0,0,0,0,8,31,0,0,1,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,18,293,0.1467576791808873,2,0,9,0,0,7,31,0.8157894736842105,0
26,0,39,0,7,0,4,8,2,0,34,74,0,0,1,7,0,0,0,23,23,16,0,0,0,0,0,8,2,0,15,6,13,652,0.3159509202453988,3,39,0,0,0,34,26,0.4333333333333333,0
4,0,6,0,3,2,0,0,1,1,9,6,0,0,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,16,264,0.2159090909090909,1,14,10,0,0,12,4,0.25,1
