f1_url_length,f2_hostname_length,f3_has_ip,f4_dot,f5_hyphen,f6_at,f7_question,f8_ampersand,f9_pipe,f10_equal,f11_underscore,f12_tilde,f13_percent,f14_slash,f15_asterisk,f16_colon,f17_comma,f18_semicolon,f19_dollar,f20_space_or_%20,f21_www,f22_.com,f23_http,f24_//,f25_https,f26_ratio_digits_url,f27_ratio_digits_hostname,f28_punycode,f29_port,f30_tld_in_path,f31_tld_in_subdomain,f32_abnormal_subdomain,f33_num_subdomains,f34_prefix_suffix,f35_random_domain,f36_shortening_service,f37_path_extension,f38_num_redirections,f39_num_external_redirections,f40_num_words_url,f41_max_char_repeat_url,f42_shortest_word_url,f45_longest_word_url,f48_avg_word_length_url,f43_shortest_word_hostname,f46_longest_word_hostname,f49_avg_word_length_hostname,f44_shortest_word_path,f47_longest_word_path,f50_avg_word_length_path,f51_phish_hints,f52_brand_in_domain,f53_brand_in_subdomain,f54_brand_in_path,f55_suspicious_tld,is_phishing
46,28,0,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,2,1,0,0,1,1,1,8,3,2,7,4.625,2,7,4.8,3,6,4.5,0,0,0,1,0,0
45,36,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,4,2,3,24,9.75,3,24,11.333333333333334,0,0,0.0,0,0,0,0,0,1
46,28,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,2,0,0,0,1,2,1,7,2,2,13,5.428571428571429,2,13,6.25,3,6,4.5,1,1,0,1,0,0
37,29,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,1,5,2,2,13,6.2,2,13,6.5,0,0,0.0,1,0,1,0,0,1
31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,4,2,2,11,6.25,2,11,7.0,0,0,0.0,0,0,1,0,0,1
208,17,0,2,8,0,1,2,0,3,3,0,5,6,0,1,0,0,0,0,1,0,1,1,1,0.0625,0.0,0,0,0,0,0,1,0,0,0,0,1,0,29,3,2,21,6.068965517241379,2,10,5.0,2,11,5.0,0,0,0,0,0,0
18,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0.3888888888888889,0.7,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,7,4.666666666666667,2,7,4.5,0,0,0.0,0,0,0,0,0,1
24,16,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,3,8,4.75,3,8,4.666666666666667,0,0,0.0,0,0,0,0,0,0
26,17,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.038461538461538464,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,11,7.0,5,11,8.0,0,0,0.0,0,0,0,0,0,1
30,15,0,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.03333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,1,11,4.6,3,11,7.0,0,0,0.0,0,0,0,0,0,0
38,20,0,2,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,3,12,5.166666666666667,3,12,6.0,0,0,0.0,0,0,0,0,0,0
55,10,0,2,0,0,1,0,0,1,5,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.4909090909090909,0.0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,2,32,7.833333333333333,2,3,2.6666666666666665,0,0,0.0,0,0,0,0,0,0
19,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,3,7,4.666666666666667,3,7,5.0,0,0,0.0,0,1,0,0,0,0
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.2222222222222222,0.4,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,7,4.333333333333333,2,7,4.5,0,0,0.0,0,0,0,0,0,1
17,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,4.0,3,4,3.5,0,0,0.0,0,0,0,0,0,0
19,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,3,4,3.25,3,3,3.0,0,0,0.0,0,0,0,0,0,0
25,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,3,10,5.0,3,10,5.333333333333333,0,0,0.0,0,0,0,0,0,0
207,24,0,2,4,0,1,0,0,0,6,1,0,3,0,1,0,0,0,0,0,0,1,1,1,0.14009661835748793,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,2,3,60,21.666666666666668,3,15,7.333333333333333,0,0,0.0,0,0,0,0,1,1
34,17,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.23529411764705882,0.0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,3,8,5.6,3,6,5.0,8,8,8.0,0,0,0,0,0,1
25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,8,4.75,3,8,5.0,0,0,0.0,0,1,1,0,1,1
18,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,4.333333333333333,3,5,4.0,0,0,0.0,0,0,0,0,0,0
42,9,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,15,5.666666666666667,3,5,4.0,0,0,0.0,0,0,0,0,0,0
34,16,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,2,0,0,0,1,1,0,7,3,2,6,3.7142857142857144,2,5,3.25,3,6,4.5,0,0,0,1,0,0
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,9,5.0,3,9,5.0,0,0,0.0,0,0,0,0,0,0
35,17,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,2,10,4.666666666666667,2,10,5.0,3,5,4.0,0,0,0,1,0,1
24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,3,8,4.5,3,8,4.666666666666667,0,0,0.0,0,0,0,0,0,0
23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,2,8,4.25,2,8,4.333333333333333,0,0,0.0,0,0,0,0,0,0
18,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0.3333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,7,4.666666666666667,2,7,4.5,0,0,0.0,0,0,0,0,0,1
120,12,0,2,0,0,1,0,0,1,4,0,0,3,5,1,0,0,0,0,1,1,1,1,1,0.175,0.0,0,0,0,0,0,1,0,0,0,0,0,0,11,3,1,36,9.727272727272727,3,4,3.3333333333333335,0,0,0.0,0,1,0,0,0,0
185,27,0,2,2,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.2,0.2222222222222222,0,0,0,0,0,0,1,1,0,0,0,0,9,2,3,135,19.444444444444443,3,8,6.0,3,5,4.0,1,0,0,0,0,1
21,13,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,2,5,3.0,2,3,2.5,0,0,0.0,0,0,0,0,0,0
49,17,0,3,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,6,4,8,3,2,8,4.75,2,6,3.5,6,6,6.0,0,0,0,0,0,0
86,11,0,2,9,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,1,1,1,1,0.09302325581395349,0.0,0,0,0,0,0,1,0,0,0,0,2,1,17,3,1,9,3.9411764705882355,3,3,3.0,1,9,4.076923076923077,0,0,0,0,0,0
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.2222222222222222,0.4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,4.333333333333333,3,6,4.5,0,0,0.0,0,0,0,0,0,1
45,16,0,2,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,3,8,5.285714285714286,3,8,4.666666666666667,0,0,0.0,2,0,0,0,0,0
26,17,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,2,6,3.8,2,6,3.5,0,0,0.0,0,0,0,0,0,0
90,14,0,2,9,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,1,1,0.06666666666666667,0.07142857142857142,0,0,0,0,0,1,0,0,0,0,0,0,15,3,2,9,4.866666666666666,2,7,4.0,2,9,5.090909090909091,0,0,0,0,0,0
41,6,0,1,0,1,2,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,0.17073170731707318,0.0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,2,10,4.428571428571429,2,3,2.5,10,10,10.0,0,1,0,0,0,1
42,17,0,3,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,2,10,4.714285714285714,2,10,5.0,0,0,0.0,0,0,0,0,0,0
20,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.15,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,7,5.0,3,7,5.0,0,0,0.0,0,1,0,0,0,1
322,18,0,3,2,0,1,7,0,8,0,0,66,3,0,1,0,0,0,0,1,0,1,1,0,0.33540372670807456,0.0,0,0,0,0,0,2,0,0,0,0,3,0,88,3,1,10,2.6136363636363638,2,8,3.75,0,0,0.0,0,0,0,0,0,0
16,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,5,3.6666666666666665,2,4,3.0,0,0,0.0,0,0,0,0,0,0
24,12,0,2,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,1,1,0.08333333333333333,0.0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,2,5,3.4,3,4,3.3333333333333335,2,2,2.0,0,1,0,0,0,0
123,16,0,2,12,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,1,1,0.04878048780487805,0.0,0,0,0,0,0,1,0,0,0,0,0,0,19,3,1,13,5.421052631578948,3,8,4.666666666666667,1,13,5.6,0,0,0,1,0,0
32,14,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.125,0.2857142857142857,0,0,0,0,0,1,0,0,0,0,0,0,6,3,3,6,4.166666666666667,3,6,4.0,4,4,4.0,0,0,0,0,0,0
33,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,3,8,5.2,3,8,4.666666666666667,7,7,7.0,0,0,0,0,0,0
25,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,3,0,5,3,2,6,3.8,2,6,3.6666666666666665,4,4,4.0,0,0,0,0,0,0
24,15,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,11,6.333333333333333,3,11,7.0,0,0,0.0,0,0,0,0,0,0
39,10,0,2,1,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.2564102564102564,0.0,0,0,0,0,0,1,0,0,0,0,2,0,6,3,2,10,5.0,2,3,2.6666666666666665,0,0,0.0,0,1,0,0,0,0
21,12,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,8,5.333333333333333,3,8,5.5,0,0,0.0,0,1,0,0,0,1
23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0.2608695652173913,0.4,0,0,0,0,0,1,0,0,0,0,1,1,4,3,3,7,4.25,3,7,4.333333333333333,0,0,0.0,0,0,0,0,0,1
25,17,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,13,6.666666666666667,3,13,8.0,0,0,0.0,0,1,0,0,0,1
31,13,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,9,4.8,3,9,6.0,2,5,3.5,0,0,0,0,0,0
37,28,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,1,1,1,0.08108108108108109,0.10714285714285714,0,1,0,0,0,1,0,0,0,0,0,0,5,3,2,17,6.0,2,17,6.25,0,0,0.0,0,0,0,0,0,0
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,4.333333333333333,3,6,4.5,0,0,0.0,0,0,0,0,0,0
56,17,0,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,1,1,0.03571428571428571,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,3,3,9,5.0,3,9,5.0,3,9,5.0,0,0,0,1,0,0
68,19,0,6,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,2,1,1,1,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,11,3,2,11,5.0,3,11,5.666666666666667,2,11,4.714285714285714,0,0,0,0,0,1
41,22,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.04878048780487805,0.09090909090909091,0,0,0,0,0,1,0,0,0,1,1,1,6,2,3,10,5.666666666666667,3,10,6.666666666666667,3,6,4.5,0,0,1,1,0,0
21,12,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.14285714285714285,0.25,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,8,5.333333333333333,3,8,5.5,0,0,0.0,0,0,0,0,0,1
21,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,5,3.75,3,4,3.3333333333333335,0,0,0.0,0,0,0,0,0,0
96,18,0,2,1,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.15625,0.0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,3,54,12.428571428571429,3,10,5.333333333333333,0,0,0.0,0,0,0,0,0,0
125,13,0,2,0,0,1,2,0,3,1,0,0,5,0,1,0,0,0,0,1,0,1,1,1,0.08,0.0,0,0,0,0,0,1,0,0,0,0,1,0,13,3,2,52,8.538461538461538,2,6,3.6666666666666665,3,11,7.666666666666667,0,0,0,0,0,0
428,12,0,2,50,0,1,4,0,5,4,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.07009345794392523,0.0,0,0,0,0,0,1,0,0,0,0,0,0,63,3,1,32,5.746031746031746,3,4,3.3333333333333335,0,0,0.0,2,1,0,0,0,0
24,17,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,13,6.666666666666667,3,13,8.0,0,0,0.0,0,1,0,0,0,0
24,15,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,1,1,0.4166666666666667,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,4,3,2,7,4.5,2,7,4.333333333333333,0,0,0.0,0,0,0,0,0,1
41,11,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,7,3,3,8,4.714285714285714,3,3,3.0,4,8,6.666666666666667,0,0,0,0,0,0
21,11,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,7,5.0,3,7,5.0,0,0,0.0,0,1,0,0,0,0
24,15,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,11,6.333333333333333,3,11,7.0,0,0,0.0,0,0,0,0,0,1
78,13,0,1,2,0,1,2,0,3,4,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.02564102564102564,0.07692307692307693,0,0,0,0,0,0,1,0,0,0,0,0,11,2,2,12,5.909090909090909,3,4,3.6666666666666665,0,0,0.0,0,0,0,0,0,0
68,20,0,3,0,1,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,2,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,3,16,5.090909090909091,3,16,9.5,3,5,4.0,0,0,0,1,0,1
19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,4.666666666666667,3,6,4.5,0,0,0.0,0,0,0,0,0,1
35,20,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,8,3,1,6,3.125,1,6,3.2,2,2,2.0,0,0,0,0,0,0
19,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.3157894736842105,0.5454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,7,4.666666666666667,3,7,5.0,0,0,0.0,0,0,0,0,0,1
19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,4.666666666666667,3,6,4.5,0,0,0.0,0,0,0,0,0,0
64,17,0,3,0,0,1,1,0,2,2,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.015625,0.0,0,0,0,0,0,2,0,0,0,0,0,0,10,3,1,21,5.3,2,6,3.5,21,21,21.0,0,0,0,1,0,0
110,26,0,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,0,0.045454545454545456,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,3,2,54,11.0,3,18,8.0,2,54,14.2,0,0,0,1,0,1
30,8,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,1,0.06666666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,5,3.142857142857143,3,4,3.5,1,4,2.5,0,1,0,0,0,0
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,6,4.333333333333333,3,6,4.5,0,0,0.0,0,0,0,0,0,0
45,20,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,0,0.022222222222222223,0.05,0,0,0,0,1,1,0,0,0,0,1,1,7,3,3,11,5.285714285714286,3,11,6.0,4,6,5.0,1,0,0,0,0,0
43,7,0,1,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,7,2,2,8,5.0,2,4,3.0,3,8,5.5,1,0,0,0,0,0
24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.2916666666666667,0.4666666666666667,0,0,0,0,0,1,0,0,0,0,1,1,4,3,3,7,4.5,3,7,4.333333333333333,0,0,0.0,0,0,0,0,0,1
41,12,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,1,0.12195121951219512,0.0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,1,9,4.714285714285714,1,6,3.3333333333333335,4,9,6.0,0,0,0,0,0,1
40,16,0,3,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,3,8,4.428571428571429,3,8,4.666666666666667,0,0,0.0,0,0,0,0,0,0
24,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,3,7,4.75,3,7,5.0,4,4,4.0,0,1,0,0,0,0
15,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,5,3.3333333333333335,2,3,2.5,0,0,0.0,0,0,0,0,0,0
32,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,2,8,5.0,3,8,6.0,2,2,2.0,0,0,0,0,0,1
20,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.1,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,4,2,1,6,3.5,1,6,3.3333333333333335,0,0,0.0,0,1,0,0,0,1
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,3,12,5.5,3,12,6.0,0,0,0.0,0,1,0,0,0,1
24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0.25,0.375,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,8,4.5,3,8,4.666666666666667,0,0,0.0,0,0,0,0,0,1
91,19,0,3,7,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,1,1,0.07692307692307693,0.0,0,0,0,0,0,1,0,0,0,0,0,0,15,3,2,11,5.0,3,11,5.666666666666667,2,8,4.818181818181818,0,0,0,1,0,0
15,8,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,3,4,3.6666666666666665,3,4,3.5,0,0,0.0,0,1,0,0,0,0
39,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,17,8.25,3,17,9.333333333333334,0,0,0.0,0,0,0,0,0,1
41,33,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,2,2,6,2,2,13,5.5,2,13,5.8,0,0,0.0,1,0,1,0,0,1
22,15,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0.5,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,11,6.0,3,11,7.0,0,0,0.0,0,0,0,0,0,1
20,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.15,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,8,5.0,2,8,5.0,0,0,0.0,0,0,0,0,0,1
30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.3333333333333333,0.45454545454545453,0,0,0,0,0,1,0,0,0,0,1,1,4,3,3,12,6.0,3,12,6.666666666666667,0,0,0.0,0,0,0,0,0,1
154,14,0,5,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,6,1,0,1,1,1,0.3116883116883117,0.0,0,0,0,0,0,1,0,0,0,0,0,0,15,3,2,47,9.133333333333333,2,7,4.0,2,47,10.909090909090908,0,0,0,1,0,0
82,10,0,2,11,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.24390243902439024,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,1,16,4.0625,2,7,4.5,1,16,3.923076923076923,0,0,0,0,0,0
38,29,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,19,8.0,3,19,9.0,0,0,0.0,0,0,0,0,0,1
84,28,0,6,0,0,1,0,0,1,0,0,0,6,0,2,0,0,0,0,1,1,2,2,1,0.047619047619047616,0.0,0,0,0,0,0,4,0,0,0,0,2,0,13,3,2,20,5.230769230769231,2,7,3.8333333333333335,2,2,2.0,0,1,0,0,0,1
26,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,8,5.25,3,8,5.333333333333333,0,0,0.0,0,0,1,0,0,1
26,17,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,13,7.0,3,13,8.0,0,0,0.0,0,0,0,0,0,0
42,16,0,2,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,1,1,1,1,0.2857142857142857,0.0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,3,13,5.833333333333333,3,8,4.666666666666667,0,0,0.0,0,0,0,0,0,0
21,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,8,5.333333333333333,4,8,6.0,0,0,0.0,0,0,0,0,1,1
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.20689655172413793,0.3,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,8,5.75,3,8,6.0,0,0,0.0,0,0,0,0,0,1
