f1_url_length,f2_hostname_length,f3_has_ip,f4_dot,f5_hyphen,f6_at,f7_question,f8_ampersand,f9_pipe,f10_equal,f11_underscore,f12_tilde,f13_percent,f14_slash,f15_asterisk,f16_colon,f17_comma,f18_semicolon,f19_dollar,f20_space_or_%20,f21_www,f22_.com,f23_http,f24_//,f25_https,f26_ratio_digits_url,f27_ratio_digits_hostname,f28_punycode,f29_port,f30_tld_in_path,f31_tld_in_subdomain,f32_abnormal_subdomain,f33_num_subdomains,f34_prefix_suffix,f35_random_domain,f36_shortening_service,f37_path_extension,f38_num_redirections,f39_num_external_redirections,f40_num_words_url,f41_max_char_repeat_url,f42_shortest_word_url,f45_longest_word_url,f48_avg_word_length_url,f43_shortest_word_hostname,f46_longest_word_hostname,f49_avg_word_length_hostname,f44_shortest_word_path,f47_longest_word_path,f50_avg_word_length_path,f51_phish_hints,f52_brand_in_domain,f53_brand_in_subdomain,f54_brand_in_path,f55_suspicious_tld,f56_https_resources,f57_http_resources,f58_external_domains_count,f59_relative_urls,f60_inline_scripts,f61_external_scripts,f62_password_inputs,f63_hidden_inputs,f64_forms_count,f65_iframe_count,f66_images_count,f67_links_count,f68_redirect_meta,f69_language_mismatch,f70_h1_count,f71_h2_count,f72_js_cookies_set,f73_js_cookies_read,f74_total_cookies,f75_input_fields_total,f76_input_fields_without_labels,f77_input_fields_suspicious_names,f78_favicon_mismatch,f79_logo_count,f80_has_ssl_seal,f81_has_copyright,f82_data_uri_count,f83_javascript_uri_count,f84_urgent_words_count,f85_form_action_external,f86_password_related_words,f87_security_related_words,f88_dom_depth,f89_dom_nodes,f90_dom_leaf_ratio,f91_external_css,f92_inline_styles,f93_style_tags,f94_inline_events,f95_obfuscated_events,f96_internal_resources,f97_external_resources,f98_external_resource_ratio,is_phishing
89,7,0,1,2,0,1,1,0,2,5,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.1797752808988764,0.0,0,0,0,0,0,0,0,0,0,0,1,1,10,2,3,32,7.8,3,3,3.0,5,5,5.0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,16,0.25,1,0,1,0,0,1,1,0.5,0
54,38,0,2,2,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,7,2,2,10,6.142857142857143,2,10,6.8,4,4,4.0,1,0,1,0,0,11,0,2,0,2,1,0,0,1,0,0,11,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,22,0,15,87,0.2413793103448276,1,6,3,1,0,1,11,0.9166666666666666,1
113,22,0,7,0,0,1,1,0,2,0,0,0,6,0,2,0,0,0,0,3,3,2,2,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,5,3,16,3,3,14,5.875,3,14,6.666666666666667,4,4,4.0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,22,0.6818181818181818,1,1,0,0,0,6,0,0.0,0
45,14,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,1,1,0.17777777777777778,0.0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,3,8,5.285714285714286,3,6,4.0,5,8,6.666666666666667,0,1,0,0,0,149,0,12,0,35,109,0,0,1,1,9,35,0,0,2,5,0,0,0,3,3,0,0,0,0,0,0,3,4,0,3,9,19,583,0.47684391080617494,35,14,0,142,0,9,149,0.9430379746835443,1
41,26,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,3,11,5.5,3,11,5.75,5,5,5.0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7,20,0.35,1,0,1,0,0,1,0,0.0,1
33,11,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,2,8,5.4,2,8,5.0,5,7,6.0,1,0,0,1,0,3,0,9,3,12,8,1,1,1,1,4,78,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,9,0,15,421,0.19477434679334918,11,8,0,0,0,27,3,0.1,0
22,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,5,4.0,3,5,4.0,0,0,0,0,0,1,0,0,52,0,6,0,12,22,0,6,3,0,13,101,0,0,0,0,0,0,0,10,10,0,0,3,0,1,0,2,0,1,0,1,17,373,0.2975871313672922,16,27,0,33,0,1,52,0.9811320754716981,1
31,14,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,6,3,2,6,3.8333333333333335,3,6,4.0,0,0,0,0,0,0,0,0,16,0,7,7,18,7,0,1,0,0,0,17,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,13,120,0.3416666666666667,3,3,1,0,0,7,16,0.6956521739130435,0
25,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.04,0.0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,3,9,5.0,3,3,3.0,9,9,9.0,0,0,0,0,0,6,0,16,0,2,3,0,0,0,2,3,91,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,18,361,0.09695290858725762,4,3,0,1,0,9,6,0.4,0
23,15,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.17391304347826086,0.26666666666666666,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,12,6.0,2,12,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
23,15,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,1,0.43478260869565216,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,4,2,2,7,4.5,2,7,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
27,10,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,0,0.2962962962962963,0.0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,3,8,5.25,3,6,4.5,8,8,8.0,0,0,0,0,0,16,0,3,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,0.7142857142857143,0,1,0,0,0,1,16,0.9411764705882353,0
16,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.1875,0.375,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,5,3.6666666666666665,2,5,3.5,0,0,0,0,0,0,0,0,54,0,1,0,28,10,2,2,2,0,16,64,0,1,0,0,0,0,0,6,6,2,0,1,0,1,0,28,0,0,22,2,17,522,0.17624521072796934,27,73,2,7,0,0,54,1.0,1
16,8,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,5,4.0,2,5,3.5,0,0,0,0,0,0,0,0,2,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0.7307692307692307,1,2,0,0,0,5,2,0.2857142857142857,1
37,12,0,2,1,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.08108108108108109,0.0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,2,8,4.0,3,4,3.3333333333333335,0,0,0,0,1,0,0,0,185,0,26,0,1,12,0,0,0,0,60,183,0,0,1,55,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20,1423,0.24877020379479972,9,301,0,0,0,23,185,0.8894230769230769,0
20,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.15,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,7,5.0,3,7,5.0,0,0,0,0,0,0,0,0,30,0,17,0,15,15,4,29,3,0,19,145,0,0,3,13,0,0,0,61,59,5,0,0,0,0,0,58,41,0,27,41,14,858,0.24242424242424243,4,47,3,90,0,8,30,0.7894736842105263,1
29,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.2413793103448276,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,9,4.6,2,9,5.5,3,4,3.5,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,15,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,93,0.21505376344086022,2,2,0,0,0,18,0,0.0,1
18,11,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0.2777777777777778,0.45454545454545453,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,7,4.666666666666667,3,7,5.0,0,0,0,0,0,0,0,0,27,0,3,0,35,21,2,8,2,0,56,191,0,0,0,0,5,0,5,15,15,5,0,0,0,1,0,132,22,0,21,23,18,738,0.18157181571815717,7,41,6,17,0,52,27,0.34177215189873417,1
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2,7,4.25,2,7,4.0,0,0,0,0,0,0,0,0,36,0,9,0,17,3,0,54,6,1,14,11,0,0,1,8,0,0,0,54,54,0,0,1,1,0,0,0,0,0,1,4,24,456,0.30043859649122806,4,6,0,0,0,6,36,0.8571428571428571,0
83,17,0,2,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,1,1,1,0.07228915662650602,0.0,0,0,1,0,0,1,0,0,0,0,1,0,12,3,2,14,5.75,2,10,5.0,2,14,6.125,0,0,0,0,0,1,0,15,0,3,6,0,4,1,0,14,81,0,0,1,2,0,0,0,5,5,0,0,3,0,1,0,0,0,0,0,0,15,405,0.291358024691358,4,6,5,3,0,30,1,0.03225806451612903,0
36,12,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,12,6.0,3,8,5.5,2,12,7.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,2,2,2,0,0,1,1,0,0,0,0,4,0,9,31,0.25806451612903225,0,0,2,1,0,3,0,0.0,1
32,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,5,2,3,7,5.2,3,6,4.666666666666667,7,7,7.0,1,0,0,0,0,13,0,5,0,5,5,1,0,1,1,4,8,0,1,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,5,0,16,106,0.29245283018867924,4,4,2,0,0,2,13,0.8666666666666667,0
50,12,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,0.22,0.0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,2,24,8.8,2,9,5.5,4,24,14.0,0,0,0,0,0,5,0,4,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,52,0.6346153846153846,3,3,8,0,0,21,5,0.19230769230769232,1
196,24,0,2,3,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.07142857142857142,0.0,0,0,0,0,0,1,1,0,0,0,0,0,11,3,1,116,16.636363636363637,1,7,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48,0.3125,2,9,0,0,0,6,0,0.0,1
19,7,0,1,1,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,5,3.6666666666666665,2,4,3.0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,0.5,0,1,1,0,0,2,0,0.0,0
188,32,0,2,2,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.2074468085106383,0.3125,0,0,0,0,0,0,1,1,0,0,0,0,9,2,2,133,19.77777777777778,2,17,7.25,3,5,4.0,1,0,0,0,0,0,0,0,0,3,14,1,2,3,0,1,54,0,0,1,0,0,0,0,6,6,5,0,1,0,1,0,0,0,0,11,0,12,354,0.22033898305084745,2,2,0,3,0,24,0,0.0,1
29,20,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,16,8.0,3,16,9.5,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,0,2,0,40,43,0,0,0,13,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,1,13,2006,0.8145563310069791,12,0,48,0,0,68,0,0.0,1
21,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,3,6,4.0,3,6,4.0,0,0,0,0,0,0,0,0,8,0,35,0,4,13,0,0,1,3,8,106,0,0,1,8,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,9,16,579,0.16580310880829016,7,4,0,0,0,34,8,0.19047619047619047,0
36,18,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,3,8,4.833333333333333,3,8,5.333333333333333,3,5,4.0,1,0,0,0,0,2,0,2,0,4,3,1,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,7,49,0.5918367346938775,4,2,0,3,0,9,2,0.18181818181818182,1
41,28,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,1,6,2,2,13,5.666666666666667,2,13,6.25,4,4,4.0,1,1,0,0,0,3,0,2,0,2,10,0,1,1,0,1,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,3,0,0,3,12,62,0.5161290322580645,2,4,1,1,0,11,3,0.21428571428571427,0
22,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.2727272727272727,0.42857142857142855,0,0,0,0,0,1,0,0,0,0,1,1,4,3,2,7,4.0,2,7,4.0,0,0,0,0,0,0,0,0,24,0,2,0,33,19,1,7,1,0,24,228,0,1,0,1,5,0,5,11,11,3,0,0,0,1,0,175,22,0,17,23,13,1119,0.3190348525469169,6,277,5,13,0,2,24,0.9230769230769231,1
63,14,0,2,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,1,0,0.12698412698412698,0.0,0,0,0,0,0,1,0,0,0,0,3,3,5,3,2,39,11.0,2,7,4.0,39,39,39.0,0,0,0,1,0,14,0,4,0,8,8,0,0,0,0,0,2,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,6,10,443,0.18058690744920994,3,9,2,0,0,0,14,1.0,1
63,18,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,1,1,1,0.07936507936507936,0.0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,3,16,6.625,3,8,5.333333333333333,4,16,8.0,1,1,1,0,0,13,0,7,0,9,14,0,1,1,0,6,11,0,0,3,0,0,0,0,1,1,0,0,3,1,1,0,0,0,0,0,1,23,175,0.3028571428571429,10,2,0,0,0,18,13,0.41935483870967744,1
39,20,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,1,0,0.02564102564102564,0.05,0,0,0,0,0,1,0,0,0,0,0,0,6,2,3,9,5.166666666666667,3,9,6.0,4,5,4.5,0,0,0,0,0,4,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,45,0.6666666666666666,0,1,1,0,0,3,4,0.5714285714285714,1
23,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.30434782608695654,0.0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,8,4.5,2,4,3.0,8,8,8.0,0,0,0,0,0,0,0,1,0,12,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,73,0.5616438356164384,1,10,2,0,0,22,0,0.0,1
36,19,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.027777777777777776,0.05263157894736842,0,0,0,0,0,1,0,0,0,0,1,0,6,3,2,12,4.833333333333333,2,12,5.666666666666667,4,4,4.0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,585,0.5709401709401709,1,2,3,0,0,3,0,0.0,1
35,18,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,1,1,0.17142857142857143,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,14,5.6,3,14,8.5,2,4,3.0,0,0,0,0,0,92,1,13,1,12,44,0,0,0,1,41,113,0,0,0,2,0,0,0,0,0,0,0,10,0,1,0,3,0,0,0,1,21,765,0.25359477124183005,19,86,11,0,0,20,93,0.8230088495575221,0
29,11,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,8,5.75,3,7,5.0,8,8,8.0,0,0,0,1,0,55,0,6,1,14,12,1,6,6,0,54,273,0,0,1,25,0,0,0,14,14,1,0,1,0,1,0,0,0,1,8,0,20,1262,0.17432646592709986,9,5,7,1,0,24,55,0.6962025316455697,0
32,25,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,4,2,3,17,6.75,3,17,7.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,1,0,37,127,0,0,1,0,0,0,0,2,2,0,0,2,0,0,0,8,0,0,0,1,15,651,0.18740399385560677,4,16,1,11,0,53,0,0.0,1
58,14,0,2,1,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,8,3,3,12,6.0,3,6,4.0,4,12,7.75,0,0,0,1,0,17,0,9,0,9,2,0,0,0,0,3,137,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,8,25,544,0.14705882352941177,2,4,1,0,0,2,17,0.8947368421052632,0
55,22,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,1,1,0,0.01818181818181818,0.0,0,0,0,0,0,1,0,0,0,0,2,0,9,2,3,10,5.0,3,10,6.666666666666667,3,8,4.2,0,1,0,1,0,0,0,0,0,2,1,0,0,1,0,3,4,0,0,0,1,0,0,0,1,1,0,0,2,0,1,0,3,0,0,0,0,26,134,0.26865671641791045,1,27,3,0,0,6,0,0.0,1
21,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.3333333333333333,0.375,0,0,0,0,0,0,0,0,0,0,1,0,4,2,3,5,4.0,3,4,3.5,4,4,4.0,0,0,0,0,0,4,0,7,1,2,3,0,0,1,0,2,3,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,9,47,0.40425531914893614,6,1,2,0,0,8,4,0.3333333333333333,1
25,10,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,0,0.16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,6,3.8,3,6,4.5,2,4,3.0,0,0,0,0,0,0,0,1,45,7,24,1,1,1,0,17,17,0,0,0,0,0,0,0,9,9,2,0,2,0,0,0,0,2,0,11,2,13,240,0.4583333333333333,6,2,4,1,0,47,0,0.0,1
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.3333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,7,4.333333333333333,2,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,1,1,1,0.1,0.14285714285714285,0,1,0,0,0,1,0,0,0,0,1,1,5,3,2,10,4.6,2,10,4.5,0,0,0,0,0,0,0,0,16,0,17,1,10,10,0,0,0,0,23,229,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,0,3,0,12,7,53,1434,0.09902370990237098,0,6,4,0,0,30,16,0.34782608695652173,0
18,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,5,4.333333333333333,3,5,4.0,0,0,0,0,0,0,0,0,28,0,5,0,5,22,1,14,1,0,3,10,0,0,0,2,0,0,0,23,16,1,0,0,0,0,0,3,6,0,41,6,9,124,0.532258064516129,5,4,0,5,0,1,28,0.9655172413793104,1
51,18,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,3,14,7.166666666666667,3,14,8.5,4,12,7.0,0,0,0,0,0,41,0,18,0,14,21,0,3,2,0,15,123,0,0,1,6,0,0,0,13,10,1,0,4,0,1,0,0,0,1,0,1,17,602,0.1893687707641196,2,32,1,0,0,1,41,0.9761904761904762,0
252,34,0,8,3,0,4,0,0,4,0,0,0,18,0,1,0,4,0,0,0,0,1,1,1,0.1111111111111111,0.0,0,0,0,0,0,1,1,0,0,0,0,0,43,2,1,13,4.465116279069767,2,13,7.75,4,5,4.5,3,1,1,0,0,4,0,3,0,1,13,1,2,1,0,1,2,0,0,0,0,0,0,0,4,2,2,0,1,0,1,0,0,0,0,12,0,10,102,0.4803921568627451,7,0,0,0,0,23,4,0.14814814814814814,1
17,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.23529411764705882,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,5,4.0,2,5,3.5,0,0,0,0,0,0,0,0,0,0,14,1,0,2,0,0,0,0,9,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,81,0.24691358024691357,2,20,0,0,0,14,0,0.0,1
55,14,0,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,1,1,1,0,0.03636363636363636,0.0,0,0,0,0,0,1,0,0,0,0,0,0,10,3,2,8,4.4,3,6,4.0,2,8,4.666666666666667,0,1,0,1,0,5,19,8,15,2,5,0,0,0,0,29,24,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,13,573,0.11343804537521815,7,25,1,8,0,17,24,0.5853658536585366,0
26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,9,5.0,3,9,5.333333333333333,0,0,0,0,0,0,0,0,4,0,2,0,2,4,0,1,1,0,23,0,0,0,1,5,0,0,0,5,5,1,0,4,0,1,0,0,0,0,0,0,14,182,0.3076923076923077,3,2,0,0,0,27,4,0.12903225806451613,1
97,17,0,3,1,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,1,0,1,1,0,0.25773195876288657,0.0,0,0,0,0,0,1,0,0,0,0,0,0,11,3,3,32,7.7272727272727275,3,9,5.0,3,32,9.428571428571429,1,0,0,1,0,8,0,6,2,4,0,1,30,2,1,4,5,0,0,0,0,0,0,0,33,33,6,0,1,0,0,0,0,1,0,63,2,18,113,0.5221238938053098,1,4,0,2,0,2,8,0.8,1
22,13,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.09090909090909091,0.15384615384615385,0,0,0,0,0,0,1,0,0,0,0,0,4,2,2,6,4.0,2,6,3.6666666666666665,0,0,0,0,0,0,0,0,4,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0.56,4,0,0,0,0,6,4,0.4,0
23,5,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.21739130434782608,0.0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,2,5,3.4,2,2,2.0,4,5,4.5,0,0,0,0,0,35,3,106,4,52,8,0,0,5,0,25,244,0,0,1,13,0,0,0,6,5,0,0,2,0,1,0,0,0,1,1,1,17,1335,0.20224719101123595,1,25,5,0,0,18,38,0.6785714285714286,0
19,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.21052631578947367,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,7,4.666666666666667,3,7,5.0,0,0,0,0,0,0,0,0,1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.37662337662337664,1,1,1,6,0,8,1,0.1111111111111111,1
34,24,0,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2,2,4,3,3,16,6.75,3,16,7.333333333333333,0,0,0,0,0,0,0,0,31,1,15,14,18,15,0,0,0,0,21,42,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,18,694,0.17579250720461095,4,103,35,0,0,14,32,0.6956521739130435,0
65,21,0,2,2,0,1,0,0,0,0,0,2,4,0,2,0,0,0,0,1,0,1,1,1,0.07692307692307693,0.14285714285714285,0,1,0,0,0,1,0,0,0,0,1,1,11,3,1,15,4.7272727272727275,2,10,4.5,0,0,0,0,0,0,0,0,16,0,17,1,10,10,0,0,0,0,23,229,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,0,3,0,12,7,53,1434,0.09902370990237098,0,6,4,0,0,30,16,0.34782608695652173,0
34,25,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,2,2,5,2,4,7,5.4,4,7,5.5,0,0,0,1,1,1,0,0,25,0,14,0,3,2,0,0,1,0,5,2,0,1,1,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,10,85,0.5058823529411764,5,2,1,0,0,0,25,1.0,1
